# qr I
-5.271178094407882181e-02 6.238636363636363313e+00
-5.248459079068404365e-02 6.181818181818181657e+00
-5.225740044403379830e-02 6.034090909090909172e+00
-5.203020990501463355e-02 6.965909090909090828e+00
-5.180301917451375637e-02 6.761363636363636687e+00
-5.157582825341917171e-02 6.534090909090909172e+00
-5.134863714261945350e-02 6.988636363636363313e+00
-5.112144584300391120e-02 6.272727272727272485e+00
-5.089425435546268001e-02 7.034090909090909172e+00
-5.066706268088654735e-02 7.625000000000000000e+00
-5.043987082016702928e-02 7.352272727272727515e+00
-5.021267877419652303e-02 7.522727272727272485e+00
-4.998548654386813367e-02 7.318181818181818343e+00
-4.975829413007577806e-02 7.931818181818181657e+00
-4.953110153371438618e-02 7.852272727272727515e+00
-4.930390875567945003e-02 7.750000000000000000e+00
-4.907671579686758573e-02 8.011363636363636687e+00
-4.884952265817608247e-02 7.590909090909090828e+00
-4.862232934050334660e-02 7.772727272727272485e+00
-4.839513584474861713e-02 8.090909090909091717e+00
-4.816794217181204207e-02 8.227272727272726627e+00
-4.794074832259482416e-02 8.170454545454544970e+00
-4.771355429799914449e-02 8.397727272727273373e+00
-4.748636009892821114e-02 7.784090909090909172e+00
-4.725916572628627993e-02 8.193181818181818343e+00
-4.703197118097866142e-02 8.409090909090908283e+00
-4.680477646391174862e-02 8.136363636363636687e+00
-4.657758157599316967e-02 8.795454545454544970e+00
-4.635038651813159355e-02 9.022727272727273373e+00
-4.612319129123693823e-02 9.306818181818181657e+00
-4.589599589622025966e-02 9.159090909090908283e+00
-4.566880033399389749e-02 9.238636363636363313e+00
-4.544160460547155833e-02 9.431818181818181657e+00
-4.521440871156805902e-02 9.522727272727273373e+00
-4.498721265319971518e-02 9.761363636363636687e+00
-4.476001643128412616e-02 1.003409090909090828e+01
-4.453282004674034150e-02 1.003409090909090828e+01
-4.430562350048885406e-02 1.027272727272727337e+01
-4.407842679345163467e-02 1.076136363636363669e+01
-4.385122992655211133e-02 1.054545454545454497e+01
-4.362403290071537737e-02 1.176136363636363669e+01
-4.339683571686800412e-02 1.067045454545454497e+01
-4.316963837593831843e-02 1.085227272727272663e+01
-4.294244087885621536e-02 1.147727272727272663e+01
-4.271524322655341488e-02 1.156818181818181834e+01
-4.248804541996337863e-02 1.115909090909090828e+01
-4.226084746002132381e-02 1.185227272727272663e+01
-4.203364934766445904e-02 1.248863636363636331e+01
-4.180645108383181097e-02 1.182954545454545503e+01
