# qr I
-5.271178094407882181e-02 5.795454545454545858e+00
-5.248459079068404365e-02 5.329545454545454142e+00
-5.225740044403379830e-02 5.931818181818181657e+00
-5.203020990501463355e-02 5.647727272727272485e+00
-5.180301917451375637e-02 6.261363636363636687e+00
-5.157582825341917171e-02 6.363636363636363313e+00
-5.134863714261945350e-02 6.090909090909090828e+00
-5.112144584300391120e-02 6.488636363636363313e+00
-5.089425435546268001e-02 6.613636363636363313e+00
-5.066706268088654735e-02 6.193181818181818343e+00
-5.043987082016702928e-02 6.363636363636363313e+00
-5.021267877419652303e-02 6.431818181818181657e+00
-4.998548654386813367e-02 6.761363636363636687e+00
-4.975829413007577806e-02 6.715909090909090828e+00
-4.953110153371438618e-02 6.795454545454545858e+00
-4.930390875567945003e-02 7.159090909090909172e+00
-4.907671579686758573e-02 6.647727272727272485e+00
-4.884952265817608247e-02 6.840909090909090828e+00
-4.862232934050334660e-02 7.090909090909090828e+00
-4.839513584474861713e-02 7.090909090909090828e+00
-4.816794217181204207e-02 7.238636363636363313e+00
-4.794074832259482416e-02 7.443181818181818343e+00
-4.771355429799914449e-02 7.454545454545454142e+00
-4.748636009892821114e-02 7.477272727272727515e+00
-4.725916572628627993e-02 8.284090909090908283e+00
-4.703197118097866142e-02 7.636363636363636687e+00
-4.680477646391174862e-02 7.590909090909090828e+00
-4.657758157599316967e-02 7.477272727272727515e+00
-4.635038651813159355e-02 8.056818181818181657e+00
-4.612319129123693823e-02 7.875000000000000000e+00
-4.589599589622025966e-02 8.068181818181818343e+00
-4.566880033399389749e-02 8.375000000000000000e+00
-4.544160460547155833e-02 8.477272727272726627e+00
-4.521440871156805902e-02 8.647727272727273373e+00
-4.498721265319971518e-02 8.670454545454544970e+00
-4.476001643128412616e-02 8.931818181818181657e+00
-4.453282004674034150e-02 9.125000000000000000e+00
-4.430562350048885406e-02 9.125000000000000000e+00
-4.407842679345163467e-02 9.522727272727273373e+00
-4.385122992655211133e-02 9.056818181818181657e+00
-4.362403290071537737e-02 9.681818181818181657e+00
-4.339683571686800412e-02 9.477272727272726627e+00
-4.316963837593831843e-02 1.003409090909090828e+01
-4.294244087885621536e-02 1.034090909090909172e+01
-4.271524322655341488e-02 1.002272727272727337e+01
-4.248804541996337863e-02 1.071590909090909172e+01
