# qr I
-6.014514307217141281e-02 3.810126582278480889e+00
-5.989351213680672859e-02 3.848101265822784889e+00
-5.964188092919286976e-02 3.860759493670886222e+00
-5.939024945051259163e-02 4.126582278481012445e+00
-5.913861770194916295e-02 3.822784810126582222e+00
-5.888698568468647004e-02 3.911392405063291111e+00
-5.863535339990879475e-02 4.189873417721519111e+00
-5.838372084880103646e-02 4.329113924050632889e+00
-5.813208803254867746e-02 3.936708860759493778e+00
-5.788045495233770654e-02 4.215189873417721778e+00
-5.762882160935471620e-02 3.569620253164556889e+00
-5.737718800478692344e-02 3.443037974683544444e+00
-5.712555413982212116e-02 4.493670886075949333e+00
-5.687392001564869209e-02 4.556962025316456000e+00
-5.662228563345568511e-02 4.354430379746835555e+00
-5.637065099443282212e-02 4.113924050632911111e+00
-5.611901609977051897e-02 4.113924050632911111e+00
-5.586738095065969800e-02 4.329113924050632889e+00
-5.561574554829210731e-02 4.392405063291139555e+00
-5.536410989386023745e-02 4.037974683544304000e+00
-5.511247398855716184e-02 4.037974683544304000e+00
-5.486083783357682819e-02 4.645569620253164445e+00
-5.460920143011385730e-02 4.670886075949367111e+00
-5.435756477936366793e-02 3.987341772151898667e+00
-5.410592788252246987e-02 4.810126582278480889e+00
-5.385429074078736111e-02 4.620253164556961778e+00
-5.360265335535607800e-02 4.721518987341772444e+00
-5.335101572742732834e-02 4.632911392405063111e+00
-5.309937785820074974e-02 4.417721518987341334e+00
-5.284773974887670145e-02 4.759493670886075556e+00
-5.259610140065659745e-02 5.265822784810126223e+00
-5.234446281474273988e-02 4.607594936708860445e+00
-5.209282399233833294e-02 5.202531645569620444e+00
-5.184118493464755228e-02 5.316455696202531556e+00
-5.158954564287566991e-02 4.898734177215190222e+00
-5.133790611822894312e-02 5.417721518987341334e+00
-5.108626636191461456e-02 5.417721518987341334e+00
-5.083462637514105792e-02 4.835443037974683556e+00
-5.058298615911775015e-02 5.189873417721519111e+00
-5.033134571505524374e-02 5.569620253164557333e+00
-5.007970504416531937e-02 5.518987341772152000e+00
-4.982806414766091652e-02 5.215189873417721778e+00
-4.957642302675614732e-02 5.822784810126582222e+00
-4.932478168266640761e-02 5.443037974683544000e+00
-4.907314011660837000e-02 4.860759493670886222e+00
-4.882149832980003934e-02 5.556962025316456000e+00
-4.856985632346071807e-02 5.708860759493671111e+00
-4.831821409881111029e-02 5.455696202531645334e+00
-4.806657165707331480e-02 5.873417721518987555e+00
-4.781492899947094311e-02 5.987341772151898667e+00
-4.756328612722903609e-02 5.696202531645569778e+00
-4.731164304157417511e-02 6.012658227848101333e+00
-4.705999974373451661e-02 5.949367088607594667e+00
-4.680835623493984771e-02 6.392405063291139555e+00
-4.655671251642157227e-02 6.468354430379746667e+00
-4.630506858941286358e-02 6.265822784810126223e+00
-4.605342445514856026e-02 6.101265822784809778e+00
