# qr I
-6.014514307217141281e-02 5.227848101265823111e+00
-5.989351213680672859e-02 5.430379746835442667e+00
-5.964188092919286976e-02 5.544303797468354666e+00
-5.939024945051259163e-02 5.430379746835442667e+00
-5.913861770194916295e-02 6.822784810126582222e+00
-5.888698568468647004e-02 6.443037974683544000e+00
-5.863535339990879475e-02 6.177215189873417778e+00
-5.838372084880103646e-02 6.265822784810126223e+00
-5.813208803254867746e-02 6.531645569620253333e+00
-5.788045495233770654e-02 6.050632911392405333e+00
-5.762882160935471620e-02 6.177215189873417778e+00
-5.737718800478692344e-02 6.278481012658227556e+00
-5.712555413982212116e-02 6.113924050632911111e+00
-5.687392001564869209e-02 6.088607594936708445e+00
-5.662228563345568511e-02 6.291139240506328889e+00
-5.637065099443282212e-02 6.240506329113924444e+00
-5.611901609977051897e-02 6.379746835443038222e+00
-5.586738095065969800e-02 6.620253164556961778e+00
-5.561574554829210731e-02 6.227848101265823111e+00
-5.536410989386023745e-02 6.291139240506328889e+00
-5.511247398855716184e-02 6.443037974683544000e+00
-5.486083783357682819e-02 6.721518987341772444e+00
-5.460920143011385730e-02 6.721518987341772444e+00
-5.435756477936366793e-02 6.405063291139240889e+00
-5.410592788252246987e-02 6.911392405063291555e+00
-5.385429074078736111e-02 7.113924050632911111e+00
-5.360265335535607800e-02 6.430379746835442667e+00
-5.335101572742732834e-02 6.962025316455696000e+00
-5.309937785820074974e-02 6.443037974683544000e+00
-5.284773974887670145e-02 7.088607594936708445e+00
-5.259610140065659745e-02 7.202531645569620444e+00
-5.234446281474273988e-02 7.215189873417721778e+00
-5.209282399233833294e-02 6.670886075949367111e+00
-5.184118493464755228e-02 7.721518987341772444e+00
-5.158954564287566991e-02 7.177215189873417778e+00
-5.133790611822894312e-02 7.050632911392405333e+00
-5.108626636191461456e-02 7.443037974683544000e+00
-5.083462637514105792e-02 6.924050632911392000e+00
-5.058298615911775015e-02 7.746835443037975111e+00
-5.033134571505524374e-02 7.443037974683544000e+00
-5.007970504416531937e-02 7.240506329113924444e+00
-4.982806414766091652e-02 7.962025316455696000e+00
-4.957642302675614732e-02 7.582278481012658666e+00
-4.932478168266640761e-02 7.405063291139240889e+00
-4.907314011660837000e-02 7.430379746835442667e+00
-4.882149832980003934e-02 8.329113924050632889e+00
-4.856985632346071807e-02 7.544303797468354666e+00
-4.831821409881111029e-02 8.050632911392405333e+00
-4.806657165707331480e-02 8.189873417721518223e+00
-4.781492899947094311e-02 8.556962025316455112e+00
-4.756328612722903609e-02 8.518987341772151112e+00
-4.731164304157417511e-02 8.113924050632912000e+00
-4.705999974373451661e-02 9.000000000000000000e+00
-4.680835623493984771e-02 8.784810126582279111e+00
-4.655671251642157227e-02 8.253164556962024889e+00
-4.630506858941286358e-02 8.620253164556961778e+00
-4.605342445514856026e-02 9.126582278481013333e+00
-4.580178011486533973e-02 9.088607594936709333e+00
-4.555013556980171824e-02 9.113924050632912000e+00
-4.529849082119812020e-02 9.417721518987342222e+00
-4.504684587029687132e-02 9.177215189873416890e+00
-4.479520071834235811e-02 9.164556962025317333e+00
-4.454355536658097942e-02 9.949367088607594667e+00
-4.429190981626131285e-02 9.405063291139240889e+00
-4.404026406863398302e-02 1.020253164556961956e+01
-4.378861812495202926e-02 1.005063291139240533e+01
-4.353697198647067668e-02 9.443037974683544888e+00
-4.328532565444753039e-02 1.036708860759493689e+01
-4.303367913014269353e-02 1.051898734177215111e+01
-4.278203241481871866e-02 9.797468354430380444e+00
-4.253038550974078819e-02 1.091139240506329067e+01
-4.227873841617675599e-02 1.077215189873417778e+01
-4.202709113539712660e-02 1.127848101265822756e+01
-4.177544366867531195e-02 1.155696202531645511e+01
-4.152379601728767994e-02 1.122784810126582222e+01
-4.127214818251347117e-02 1.103797468354430400e+01
-4.102050016563508344e-02 1.140506329113924089e+01
-4.076885196793811339e-02 1.146835443037974755e+01
-4.051720359071143973e-02 1.237974683544303822e+01
-4.026555503524729962e-02 1.240506329113924089e+01
-4.001390630284140659e-02 1.270886075949367111e+01
-3.976225739479315180e-02 1.320253164556961956e+01
-3.951060831240557625e-02 1.300000000000000000e+01
-3.925895905698557897e-02 1.286075949367088533e+01
-3.900730962984402805e-02 1.264556962025316444e+01
-3.875566003229589940e-02 1.369620253164556978e+01
-3.850401026566030449e-02 1.310126582278481067e+01
-3.825236033126087898e-02 1.394936708860759467e+01
-3.800071023042554674e-02 1.322784810126582222e+01
-3.774905996448709583e-02 1.407594936708860800e+01
-3.749740953478300498e-02 1.451898734177215111e+01
-3.724575894265572118e-02 1.500000000000000000e+01
-3.699410818945289559e-02 1.474683544303797511e+01
-3.674245727652750843e-02 1.497468354430379733e+01
-3.649080620523794533e-02 1.559493670886075911e+01
-3.623915497694837201e-02 1.545569620253164622e+01
-3.598750359302877594e-02 1.664556962025316622e+01
-3.573585205485536875e-02 1.670886075949367111e+01
-3.548420036381048220e-02 1.691139240506329244e+01
-3.523254852128320652e-02 1.806329113924050489e+01
-3.498089652866922389e-02 1.726582278481012622e+01
-3.472924438737137048e-02 1.792405063291139200e+01
-3.447759209879965731e-02 1.851898734177215289e+01
-3.422593966437169344e-02 1.892405063291139200e+01
-3.397428708551294280e-02 1.853164556962025245e+01
-3.372263436365684902e-02 1.974683544303797333e+01
-3.347098150024545998e-02 1.945569620253164445e+01
-3.321932849672945554e-02 2.054430379746835555e+01
-3.296767535456852222e-02 2.078481012658227911e+01
-3.271602207523196387e-02 2.194936708860759467e+01
-3.246436866019868778e-02 2.146835443037974755e+01
-3.221271511095786383e-02 2.275949367088607644e+01
-3.196106142900914659e-02 2.355696202531645511e+01
-3.170940761586331369e-02 2.329113924050632889e+01
-3.145775367304244619e-02 2.450632911392404978e+01
-3.120609960208053577e-02 2.386075949367088711e+01
-3.095444540452398433e-02 2.424050632911392356e+01
-3.070279108193204806e-02 2.484810126582278400e+01
-3.045113663587738217e-02 2.663291139240506311e+01
-3.019948206794662027e-02 2.751898734177215289e+01
-2.994782737974093639e-02 2.755696202531645511e+01
-2.969617257287672160e-02 2.798734177215190044e+01
-2.944451764898611823e-02 2.810126582278481067e+01
-2.919286260971778318e-02 2.953164556962025245e+01
-2.894120745673764428e-02 3.193670886075949511e+01
-2.868955219172952126e-02 3.192405063291139200e+01
-2.843789681639609032e-02 3.311392405063291022e+01
-2.818624133245955024e-02 3.449367088607594667e+01
-2.793458574166261116e-02 3.526582278481012622e+01
-2.768293004576941746e-02 3.502531645569619911e+01
-2.743127424656654698e-02 3.715189873417721600e+01
-2.717961834586393385e-02 3.756962025316455822e+01
-2.692796234549609674e-02 3.941772151898734222e+01
-2.667630624732323513e-02 4.030379746835443200e+01
-2.642465005323245061e-02 4.254430379746835200e+01
-2.617299376513907219e-02 4.430379746835443200e+01
-2.592133738498798856e-02 4.532911392405063111e+01
-2.566968091475510874e-02 4.654430379746835200e+01
-2.541802435644892333e-02 4.854430379746835200e+01
-2.516636771211208656e-02 4.962025316455696355e+01
-2.491471098382318575e-02 5.231645569620253156e+01
-2.466305417369854536e-02 5.267088607594936889e+01
-2.441139728389416994e-02 5.731645569620253156e+01
-2.415974031660785351e-02 5.731645569620253156e+01
-2.390808327408133760e-02 6.017721518987341511e+01
-2.365642615860263920e-02 6.186075949367088356e+01
-2.340476897250855920e-02 6.539240506329113600e+01
-2.315311171818736427e-02 6.921518987341772799e+01
-2.290145439808156588e-02 7.039240506329113600e+01
-2.264979701469092832e-02 7.375949367088607289e+01
-2.239813957057574037e-02 7.406329113924050489e+01
-2.214648206836019803e-02 7.706329113924050489e+01
-2.189482451073611682e-02 8.283544303797468444e+01
-2.164316690046682104e-02 8.556962025316455822e+01
-2.139150924039140075e-02 9.130379746835443200e+01
-2.113985153342916659e-02 9.229113924050632534e+01
-2.088819378258453471e-02 9.737974683544304355e+01
-2.063653599095217200e-02 1.024936708860759467e+02
-2.038487816172261310e-02 1.073544303797468302e+02
-2.013322029818818970e-02 1.115316455696202524e+02
-1.988156240374952186e-02 1.210379746835443058e+02
-1.962990448192244997e-02 1.239746835443038009e+02
-1.937824653634550795e-02 1.295696202531645440e+02
-1.912658857078801053e-02 1.347848101265822720e+02
-1.887493058915871991e-02 1.404810126582278542e+02
-1.862327259551534164e-02 1.513037974683544178e+02
-1.837161459407466585e-02 1.606329113924050773e+02
-1.811995658922367289e-02 1.670506329113923982e+02
-1.786829858553144745e-02 1.727088607594936605e+02
-1.761664058776223063e-02 1.837594936708860871e+02
